SNAPSHOT_TIME_ET,CONF,FRANCHISE,PLAYER_ID,PLAYER,SALARY,YEARS,CONTRACT,ROSTER_STATUS
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,17569,"McDonald, Kayden HOU DT",$1.28,4,2026 3.11,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,12782,"Onyemata, David NYJ DT",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,13692,"Vea, Vita TBB DT",$3.27,1,2024 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,16223,"Anderson, Will HOU DE",$3.53,1,2023 1.11+,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,17551,"Bailey, David NYJ DE",$3.52,4,2026 1.11,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,16734,"Booker, Austin CHI DE",$1.10,2,2024 4.19,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,14149,"Gary, Rashan DAL DE",$3.30,1,2024 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,16651,"Latu, Laiatu IND DE",$2.37,2,2024 2.01,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,17113,"Williams, Mykel SFO DE",$1.64,3,2025 2.14,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,14590,"Al-Shaair, Azeez HOU LB",$2.61,3,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,17628,"Daniels, Kendal ATL LB",$0.94,3,2026 UDFA,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,14943,"Davis-Gaither, Akeem IND LB",$1.10,1,2026 ERFA,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,15823,"Harris, Christian ATL LB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,17560,"Hill Jr., Anthony TEN LB",$1.63,4,2026 2.14,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,16284,"Williams, Dorian BUF LB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,16346,"Winters, Dee DAL LB",$1.10,1,2026 ERFA,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,17221,"Harris, Marcus TEN CB",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,17200,"Marshall, Jason MIA CB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,12711,"Ramsey, Jalen PIT CB",$2.60,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,14957,"Robertson, Amik WAS CB",$2.20,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,17601,"Haulcy, A.J. IND S",$1.26,4,2026 3.12,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,16246,"Johnson, Antonio JAC S",$2.45,2,2025 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,17186,"Moore, Malachi NYJ S",$0.99,2,2025 UDFA,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,15850,"Pitre, Jalen HOU S",$2.70,3,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,17167,"Sanker, Jonas NOS S",$0.99,2,2025 UDFA,Active
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,17037,"Gabriel, Dillon CLE QB",$1.07,3,2025 4.19,Taxi
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,16757,"Vidal, Kimani LAC RB",$2.00,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,17531,"White, Squirrel CHI WR",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,17545,"Endries, Jack CIN TE",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,17605,"Kacmarek, Will MIA TE",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,11936,"Boswell, Chris PIT PK",$2.09,1,2025 UFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,17697,"Benny, Rayshaun BAL DT",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,13332,"Jones, D.J. DEN DT",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,15395,"Koonce, Malcolm LVR DE",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,16731,"Hart, Cam LAC CB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,16677,"Bullard, Javon GBP S",$1.30,2,2024 3.13,Taxi
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,17640,"Taaffe, Michael MIA S",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Washington Commanders,16304,"Ward, Jay MIN S",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,13116,"Mahomes, Patrick KCC QB",$41.48,3,2023 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17039,"Shough, Tyler NOS QB",$1.35,3,2025 3.09,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,14823,"Dowdle, Rico PIT RB",$4.70,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,12626,"Henry, Derrick BAL RB",$22.80,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,16604,"Lloyd, MarShawn GBP RB",$1.42,2,2024 3.06,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,16171,"Miller, Kendre NOS RB",$2.34,1,2023 2.03,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17045,"Skattebo, Cam NYG RB",$1.86,3,2025 2.09,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,16610,"Wright, Jaylen MIA RB",$1.73,2,2024 2.11,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,11222,"Allen, Keenan FA WR",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17503,"Bernard, Germie PIT WR",$1.92,4,2026 2.08,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17501,"Concepcion, KC CLE WR",$5.56,4,2026 1.06,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17074,"Hunter, Travis JAC WR",$7.73,3,2025 1.03,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,14109,"McLaurin, Terry WAS WR",$22.80,2,2026 B/R,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,16189,"Mims, Marvin DEN WR",$1.80,1,2023 2.12,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,15754,"Olave, Chris NOS WR",$7.33,5,2025 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,16194,"Rice, Rashee KCC WR",$3.70,1,2023 2.04^,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17505,"Sarratt, Elijah BAL WR",$1.36,4,2026 3.07,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17353,"Walker, Jahdae CHI WR",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17104,"Loveland, Colston CHI TE",$4.32,3,2025 1.08,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,13192,"Njoku, David LAC TE",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,12263,"Waller, Darren FA TE",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,16414,"Aubrey, Brandon DAL PK",$3.15,5,2025 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,14630,"Cole, A.J. LVR PN",$2.05,1,2025 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,15499,"Gillikin, Blake ARI PN",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,13742,"Hill, B.J. CIN DT",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,14163,"Simmons, Jeffery TEN DT",$20.43,2,2025 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,15358,"Togiai, Tommy HOU DT",$7.20,3,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,13888,"Gardeck, Dennis JAC DE",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,14940,"Highsmith, Alex PIT DE",$7.01,2,2022 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,15808,"Karlaftis, George KCC DE",$3.91,4,2025 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,16276,"Young, Byron LAR DE",$5.81,1,2023 3.19^,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,14251,"Cashman, Blake MIN LB",$7.50,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,15821,"Dean, Nakobe LVR LB",$4.75,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,13697,"Edmunds, Tremaine NYG LB",$3.40,1,2023 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,15899,"Jackson, D'Marco CHI LB",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,14168,"White, Devin LVR LB",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,15394,"Adebo, Paulson NYG CB",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,15904,"Bland, DaRon DAL CB",$6.87,2,2026 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,13710,"Davis, Carlton NEP CB",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,13223,"Humphrey, Marlon BAL CB",$4.28,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,13774,"Reed, D.J. DET CB",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,12752,"Byard, Kevin NEP S",$4.18,1,2025 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,15418,"Bynum, Camryn IND S",$6.27,1,2025 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,14182,"Hooker, Amani TEN S",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,14910,"Jones, Brandon DEN S",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,14328,"Wingard, Andrew ARI S",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,16384,"Bagent, Tyson CHI QB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,15252,"Mills, Davis HOU QB",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,12140,"Winston, Jameis NYG QB",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17055,"James, Jordan SFO RB",$1.14,3,2025 4.05,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17475,"McGowan, Seth IND RB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,13131,"Mixon, Joe FA RB",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17519,"Lance, Bryce NOS WR",$1.02,4,2026 4.20,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17184,"Lane, Jaylin WAS WR",$0.99,2,2025 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17086,"Royals, Jalen KCC WR",$1.24,3,2025 3.16,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17570,"Hunter, Lee CAR DT",$1.02,4,2026 4.21,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,16927,"Redmond, Jalen MIN DT",$1.10,1,2026 ERFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,14162,"Wilkins, Christian FA DT",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,15398,"Jones, Patrick CAR DE",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,15853,"Mafe, Boye CIN DE",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17629,"Boettcher, Bryce IND LB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,13702,"Jewell, Josey FA LB",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,15473,"McDuffie, Isaiah GBP LB",$1.10,1,2026 ERFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,16296,"Miller, Ventrell JAC LB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,14210,"Pratt, Germaine FA LB",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17178,"Simon, Cody ARI LB",$1.10,1,2026 ERFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,16716,"Wilson, Payton PIT LB",$1.24,2,2024 3.18,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17614,"Canady, Jadon KCC CB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17573,"Johnson, Chris MIA CB",$1.12,4,2026 4.04,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17615,"Moore, Devin DAL CB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17129,"Morrison, Benjamin TBB CB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17609,"Neal, Julian SEA CB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,15124,"Pierre, James MIN CB",$1.10,1,2026 ERFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,17153,"Mukuba, Andrew PHI S",$1.11,3,2025 4.09,Taxi
07/21/2026 07:23 AM EDT,NFC,Chicago Bears,12772,"Murray, Eric JAC S",$1.10,1,2025 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17036,"Howard, Will PIT QB",$1.06,3,2025 5.04,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,14783,"Hurts, Jalen PHI QB",$25.87,4,2024 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,7836,"Rodgers, Aaron PIT QB",$8.70,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17463,"Simpson, Ty LAR QB",$2.91,4,2026 1.14,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,16594,"Benson, Trey ARI RB",$2.46,2,2024 1.16,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17477,"Coleman, Jonah DEN RB",$1.81,4,2026 2.10,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,15715,"Cook, James BUF RB",$13.73,1,2025 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,15261,"Hubbard, Chuba CAR RB",$6.20,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,13319,"Jones, Aaron MIN RB",$3.30,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,14840,"Aiyuk, Brandon SFO WR",$7.20,3,2026 B/R,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,16193,"Boutte, Kayshon NEP WR",$5.78,3,2026 SRFA,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,13164,"Kupp, Cooper SEA WR",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17071,"McMillan, Tetairoa CAR WR",$6.72,3,2025 1.04,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,15761,"Shakir, Khalil BUF WR",$7.98,3,2025 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,15282,"Smith, DeVonta PHI WR",$20.53,3,2024 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17157,"TeSlaa, Isaac DET WR",$1.33,3,2025 3.10,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17529,"Thompson, Brenen LAC WR",$1.07,4,2026 4.10,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17134,"Williams, Kyle NEP WR",$1.97,3,2025 2.07,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17107,"Ferguson, Terrance LAR TE",$1.76,3,2025 2.11,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17627,"Hibner, Matthew BAL TE",$0.98,4,2026 5.12,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,14871,"Parkinson, Colby LAR TE",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17220,"Borregales, Andres NEP PK",$1.10,1,2026 ERFA,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,16330,"Baringer, Bryce NEP PN",$1.14,1,2023 5.18,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,11757,"Donald, Aaron FA DT",$3.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,15390,"McNeill, Alim DET DT",$2.06,2,2024 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,16282,"Turner, Kobie LAR DT",$11.00,3,2026 SRFA,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17146,"Williams, Tyleik DET DT",$1.09,3,2025 4.14,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17555,"Woods, Peter KCC DT",$1.30,4,2026 3.10,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17550,"Bain Jr., Rueben TBB DE",$3.80,4,2026 1.10,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,14225,"Crosby, Maxx LVR DE",$26.66,3,2024 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,16654,"Elliss, Jonah DEN DE",$1.10,2,2024 4.23,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,15388,"Ossai, Joseph NYJ DE",$3.67,2,2026 ORFA3,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,15864,"Wright, Alex CLE DE",$3.95,2,2025 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,13268,"Anzalone, Alex TBB LB",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,14893,"Baun, Zack PHI LB",$6.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,14322,"Edwards, T.J. CHI LB",$2.70,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,16283,"Overshown, DeMarvion DAL LB",$5.17,1,2024 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,15846,"Walker, Quay LVR LB",$5.70,2,2025 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,15361,"Horn, Jaycee CAR CB",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,15362,"Surtain II, Patrick DEN CB",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,16281,"Brown, Ji'Ayir SFO S",$1.17,1,2023 5.10,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,14927,"Chinn, Jeremy LVR S",$2.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,14921,"Dugger, Kyle CIN S",$5.72,1,2023 SRFA,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,14224,"Gardner-Johnson, Chauncey BUF S",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,15452,"Hufanga, Talanoa DEN S",$5.92,1,2024 SRFA,Active
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,10313,"Dalton, Andy PHI QB",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,15702,"McKee, Tanner PHI QB",$1.10,1,2025 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,13146,"Conner, James ARI RB",$2.00,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17064,"Hunter, Jarquez LAR RB",$1.06,3,2025 5.02,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,14095,"Johnson, Ty BUF RB",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,16678,"Vaki, Sione DET RB",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17523,"Caldwell, Jeff KCC WR",$0.98,4,2026 5.16,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,14122,"Slayton, Darius NYG WR",$2.00,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17620,"Wetjen, Kaden PIT WR",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,12678,"Higbee, Tyler LAR TE",$2.00,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,16649,"Johnson, Theo NYG TE",$1.29,2,2024 3.14,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,14244,"Gay, Matt LVR PK",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,16896,"Shrader, Spencer IND PK",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,14930,"Hamilton, Davon JAC DT",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,13683,"Hand, Da'Shawn ATL DT",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,15461,"Lopez, Roy ARI DT",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17152,"Norman-Lott, Omarr KCC DT",$0.99,2,2025 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,15382,"Onwuzurike, Levi DET DT",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,15376,"Turner, Payton DET DE",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17201,"James, Shemar DAL LB",$1.10,1,2026 ERFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17662,"Kelly, Jack NYG LB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17559,"Lawson, Deontae PHI LB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,15914,"Rodriguez, Malcolm DET LB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,15849,"McCreary, Roger DET CB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,13707,"Ward, Denzel CLE CB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,15894,"Woolen, Tariq PHI CB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,13322,"Clark, Chuck DET S",$2.00,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,16457,"Izien, Christian DET S",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17207,"Sigle, Marques SFO S",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Detroit Lions,17608,"Thomas, Jakobe MIN S",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,12616,"Brissett, Jacoby ARI QB",$12.66,1,2026 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,14067,"Minshew, Gardner ARI QB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,14056,"Murray, Kyler MIN QB",$24.40,2,2025 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,17474,"Johnson, Emmett KCC RB",$1.14,4,2026 4.02,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,16161,"Robinson, Bijan ATL RB",$9.22,1,2023 1.02,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,15711,"Walker III, Kenneth KCC RB",$10.80,3,2026 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,16432,"Wilson, Emanuel SEA RB",$3.50,1,2026 mEXT,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,17500,"Boston, Denzel CLE WR",$2.12,4,2026 2.05,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,17269,"Chism, Efton NEP WR",$1.10,1,2026 ERFA,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,16614,"Harrison Jr., Marvin ARI WR",$9.67,2,2024 1.01,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,17098,"Horton, Tory SEA WR",$1.11,3,2025 4.10,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,17517,"Lane, Ja'Kobi BAL WR",$1.11,4,2026 4.05,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,13635,"Moore, D.J. BUF WR",$22.26,1,2025 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,16080,"Shaheed, Rashid SEA WR",$5.96,2,2025 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,17498,"Tyson, Jordyn NOS WR",$6.27,4,2026 1.05,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,15284,"Waddle, Jaylen DEN WR",$16.36,4,2025 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,17099,"Gadsden, Oronde LAC TE",$1.04,3,2025 5.10,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,15329,"Pitts, Kyle ATL TE",$9.39,4,2024 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,13719,"Pineiro, Eddy SFO PK",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,13782,"Dickson, Michael SEA PN",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,12764,"Hargrave, Javon GBP DT",$2.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,17137,"Harmon, Derrick PIT DT",$1.91,3,2025 2.08,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,12741,"Jones, Chris KCC DT",$5.64,1,2025 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Green Bay Packers,16692,"Newton, Jer'Zhan WAS DT",$1.54,2,2024 3.01,Active
