SNAPSHOT_TIME_ET,CONF,FRANCHISE,PLAYER_ID,PLAYER,INJURY,BYE,SALARY,YEARS,CONTRACT,ROSTER_STATUS
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17604,"Everette, Daylen",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16162,"Gibbs, Jahmyr",,,$6.90,1,2023 1.04,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16667,"Gray, Cedric",,,$1.17,2,2024 4.09,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16702,"Green, Renardo",,,$4.81,1,2025 UFA,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17613,"Halton, Gracen",,,$1.08,4,2026 4.08,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16614,"Harrison Jr., Marvin",,,$6.14,2,2024 1.04,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17601,"Haulcy, A.J.",,,$1.34,4,2026 3.08,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17685,"Heidenreich, Eli",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17249,"Jackson, Dan",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17055,"James, Jordan",,,$1.13,3,2025 4.04,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17042,"Jeanty, Ashton",,,$10.80,3,2025 1.01,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17079,"Johnson, Tez",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16651,"Latu, Laiatu",,,$2.37,2,2024 2.01,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,14109,"McLaurin, Terry",,,$10.29,2,2024 B/R,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17575,"McNeil-Warren, Emmanuel",,,$1.67,4,2026 2.13,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17129,"Morrison, Benjamin",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16615,"Nabers, Malik",,,$8.15,2,2024 1.02,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17609,"Neal, Julian",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16692,"Newton, Jer'Zhan",,,$1.49,2,2024 3.03,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16225,"Ojulari, BJ",,,$1.10,1,2025 R/F,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16681,"Reichard, Will",,,$1.03,1,2024 UDFA,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17139,"Sanders, T.J.",,,$1.03,3,2025 5.09,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16234,"Simpson, Trenton",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16165,"Spears, Tyjae",,,$1.46,1,2023 3.08,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17126,"Stutsman, Danny",,,$1.30,3,2025 3.12,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17557,"Styles, Sonny",,,$4.52,4,2026 1.08,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,15806,"Thibodeaux, Kayvon",,,$5.51,4,2025 iEXT,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,14518,"Thompson, Jalen",,,$2.18,1,2026 oEXT,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16788,"Vele, Devaughn",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,13920,"Ward, Charvarius",,,$2.09,1,2025 UFA,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16192,"Washington, Parker",,,$8.27,3,2026 oEXT,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16148,"Young, Bryce",,,$7.93,1,2023 1.03,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,15394,"Adebo, Paulson",,,$6.42,2,2024 iEXT,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,15904,"Bland, DaRon",,,$5.88,2,2025 SRFA,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,14630,"Cole, A.J.",,,$3.99,1,2024 iEXT,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,15888,"Durant, Decobie",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,16190,"Flowers, Zay",,,$3.53,1,2023 1.11,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,13837,"Franklin, Zaire",,,$9.41,1,2024 iEXT,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,14224,"Gardner-Johnson, Chauncey",,,$6.75,1,2024 UFA,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,17060,"Giddens, DJ",,,$1.03,3,2025 5.13,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,15708,"Hall, Breece",,,$15.12,1,2026 5YO,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,14213,"Harris, Will",,,$1.10,1,2025 R/F,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,13284,"Hendrickson, Trey",,,$5.67,1,2024 iEXT,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,13742,"Hill, B.J.",,,$3.25,1,2025 UFA,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,17560,"Hill Jr., Anthony",,,$1.86,4,2026 2.09,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,17064,"Hunter, Jarquez",,,$1.03,3,2025 5.11,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,16188,"Johnston, Quentin",,,$4.92,1,2023 1.07,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,17547,"Klare, Max",,,$1.05,4,2026 4.12,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,17125,"Knight, Demetrius",,,$1.32,3,2025 3.11,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,13164,"Kupp, Cooper",,,$4.18,1,2025 UFA,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,17519,"Lance, Bryce",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,16013,"Landman, Nate",,,$3.27,1,2024 UFA,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,11769,"Lawrence, Demarcus",,,$3.34,1,2025 UFA,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,15445,"Lenoir, Deommodore",,,$2.28,2,2025 UFA,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,13227,"Lewis, Jourdan",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,16580,"Maye, Drake",,,$3.22,2,2024 1.11,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,15895,"McCollum, Zyon",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,14717,"McLaughlin, Chase",,,$2.11,2,2025 iEXT,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,14995,"Metellus, Josh",,,$5.88,1,2025 SRFA,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,17585,"Miller, Christen",,,$1.05,4,2026 4.13,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,16689,"Murphy, Byron",,,$1.73,2,2024 2.11,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,17166,"Ransaw, Caleb",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,16231,"Sanders, Drew",,,$1.84,1,2023 2.11,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,16870,"Speights, Omar",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,15287,"St. Brown, Amon-Ra",,,$37.05,3,2024 iEXT,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,9431,"Stafford, Matthew",,,$10.66,1,2025 UFA,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,17132,"Starks, Malaki",,,$1.72,3,2025 2.12,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,17118,"Stewart, Josaiah",,,$1.23,3,2025 3.17,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,17572,"Terrell, Avieon",,,$1.22,4,2026 3.15,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,17608,"Thomas, Jakobe",,,$0.98,4,2026 5.20,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,17583,"Thomas, R Mason",,,$1.32,4,2026 3.09,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,15358,"Togiai, Tommy",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,17102,"Warren, Tyler",,,$3.41,3,2025 1.11,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,17482,"Washington Jr., Mike",,,$1.04,4,2026 4.15,
05/13/2026 09:55 PM EDT,AFC,Miami Dolphins,13214,"Watt, T.J.",,,$22.63,2,2024 B/R,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17478,"Allen, Kaytron",,,$1.10,4,2026 4.05,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,13759,"Armstrong, Dorance",,,$1.10,1,2025 R/F,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,14256,"Bailey, Jake",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17579,"Banks, Caleb",,,$1.36,4,2026 3.07,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17706,"Benson, Malik",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17220,"Borregales, Andres",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17500,"Boston, Denzel",,,$3.08,4,2026 1.13,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17507,"Branch, Zachariah",,,$1.26,4,2026 3.12,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17510,"Burks, Deion",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,12752,"Byard, Kevin",,,$9.48,1,2026 TT,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17148,"Collins, Alfred",,,$1.16,3,2025 4.01,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17171,"Dike, Chimere",,,$1.06,3,2025 5.03,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17689,"Doman, Tommy",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,15681,"Elliss, Christian",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,16654,"Elliss, Jonah",,,$1.10,2,2024 4.24,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,15823,"Harris, Christian",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17712,"Harris, Zxavian",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17597,"Height, Romello",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,12626,"Henry, Derrick",,,$20.33,2,2026 B/R,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,14167,"Hines-Allen, Josh",,,$14.64,1,2023 B/R,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17234,"Horn, Jimmy",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17634,"Jefferson, Justin",,,$1.00,4,2026 5.03,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,16175,"Johnson, Roschon",,,$1.35,1,2023 3.15,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,14059,"Jones, Daniel",,,$6.38,1,2025 UFA,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,16714,"Jones, Jarrian",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,15868,"Jones, Marcus",,,$3.85,2,2026 oEXT,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,15395,"Koonce, Malcolm",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,15798,"Likely, Isaiah",,,$4.26,4,2024 iEXT,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,14782,"Love, Jordan",,,$11.50,3,2023 iEXT,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,14900,"Madubuike, Nnamdi",,,$7.39,3,2025 B/R,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,16263,"Martin, Quan",,,$1.55,1,2023 3.04,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17569,"McDonald, Kayden",,,$1.59,4,2026 2.15,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,16252,"McDonald, Will",,,$3.70,1,2023 3.17^,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17475,"McGowan, Seth",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17702,"Morton, Behren",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17153,"Mukuba, Andrew",,,$1.14,3,2025 4.03,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,15786,"Nailor, Jalen",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17080,"Noel, Jaylin",,,$1.38,3,2025 3.08,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,14218,"Okereke, Bobby",,,$8.02,2,2025 UFA,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,15388,"Ossai, Joseph",,,$3.64,2,2025 iEXT,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,15349,"Phillips, Jaelan",,,$11.89,4,2024 B/R,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17156,"Porter, Darien",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,15076,"Rozeboom, Christian",,,$4.07,1,2024 iEXT,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17543,"Sadiq, Kenyon",,,$3.80,4,2026 1.10,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,16698,"Sainristil, Mike",,,$1.20,2,2024 4.04,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,16080,"Shaheed, Rashid",,,$7.28,4,2025 iEXT,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,14163,"Simmons, Jeffery",,,$16.18,5,2025 oEXT,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,15446,"Slaton, Tedarrell",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17626,"Smith, Genesis",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17582,"Stukes, Treydan",,,$1.09,4,2026 4.07,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17640,"Taaffe, Michael",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,16236,"To'oTo'o, Henry",,,$1.14,1,2023 5.21,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,16268,"Turner, DJ",,,$1.14,1,2023 5.17,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17134,"Williams, Kyle",,,$1.49,3,2025 3.03,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,15753,"Wilson, Garrett",,,$12.96,5,2025 iEXT,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,16206,"Wilson, Michael",,,$1.14,1,2023 5.22,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,16629,"Wilson, Roman",,,$1.93,2,2024 2.07,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,14947,"Wonnum, D.J.",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,New England Patriots,17542,"Young, Colbie",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,New York Jets,11675,"Adams, Davante",,,$23.96,1,2024 UFA,
05/13/2026 09:55 PM EDT,AFC,New York Jets,16596,"Allen, Braelon",,,$1.33,2,2024 3.11,
05/13/2026 09:55 PM EDT,AFC,New York Jets,16264,"Benton, Keeanu",,,$3.70,1,2023 5.02^,
05/13/2026 09:55 PM EDT,AFC,New York Jets,14892,"Brooks, Jordyn",,,$14.84,1,2026 NEFT,
05/13/2026 09:55 PM EDT,AFC,New York Jets,14105,"Brown, Marquise",,,$3.90,2,2026 B/R,
05/13/2026 09:55 PM EDT,AFC,New York Jets,16705,"Bullock, Calen",,,$1.08,2,2024 5.11,
05/13/2026 09:55 PM EDT,AFC,New York Jets,14888,"Chaisson, K'Lavon",,,$3.49,2,2026 oEXT,
05/13/2026 09:55 PM EDT,AFC,New York Jets,16675,"DeJean, Cooper",,,$1.25,2,2024 3.16,
05/13/2026 09:55 PM EDT,AFC,New York Jets,16278,"Diaby, YaYa",,,$7.50,3,2026 RRFA,
05/13/2026 09:55 PM EDT,AFC,New York Jets,17056,"Etienne, Trevor",,,$1.14,3,2025 4.02,
05/13/2026 09:55 PM EDT,AFC,New York Jets,16619,"Franklin, Troy",,,$1.52,2,2024 3.02,
05/13/2026 09:55 PM EDT,AFC,New York Jets,16251,"Gonzalez, Christian",,,$3.70,1,2023 4.05^,
05/13/2026 09:55 PM EDT,AFC,New York Jets,17676,"Hall, TJ",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,New York Jets,17072,"Harris, Tre",,,$2.18,3,2025 2.04,
05/13/2026 09:55 PM EDT,AFC,New York Jets,17690,"Hughes, Parker",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,New York Jets,13682,"Key, Arden",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,New York Jets,17205,"Lambert-Smith, KeAndre",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,AFC,New York Jets,17559,"Lawson, Deontae",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,New York Jets,15794,"McBride, Trey",,,$16.57,5,2025 iEXT,
05/13/2026 09:55 PM EDT,AFC,New York Jets,14842,"Pittman, Michael",,,$14.56,1,2024 oEXT,
05/13/2026 09:55 PM EDT,AFC,New York Jets,12620,"Prescott, Dak",,,$40.93,2,2021 EXT,
05/13/2026 09:55 PM EDT,AFC,New York Jets,17181,"Ransom, Lathan",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,AFC,New York Jets,17556,"Reese, Arvell",,,$3.28,4,2026 1.12,
05/13/2026 09:55 PM EDT,AFC,New York Jets,16697,"Smith, Maason",,,$1.08,2,2024 5.16,
05/13/2026 09:55 PM EDT,AFC,New York Jets,14802,"Taylor, Jonathan",,,$18.67,2,2025 oEXT,
05/13/2026 09:55 PM EDT,AFC,New York Jets,17030,"Ward, Cam",,,$6.72,3,2025 1.04,
05/13/2026 09:55 PM EDT,AFC,New York Jets,17577,"Wheatley, Zakee",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,New York Jets,16274,"Williams, Garrett",,,$1.14,1,2023 5.26,
05/13/2026 09:55 PM EDT,AFC,New York Jets,16226,"Wilson, Tyree",,,$2.78,1,2023 1.15,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,16186,"Addison, Jordan",,,$5.45,1,2023 1.06,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,14840,"Aiyuk, Brandon",,,$2.38,2,2026 B/R,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,17369,"Ajiake, Austin",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,17558,"Allen, CJ",,,$1.98,4,2026 2.07,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,17466,"Beck, Carson",,,$1.13,4,2026 4.02,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,16281,"Brown, Ji'Ayir",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,17082,"Bryant, Pat",,,$1.09,3,2025 4.12,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,14927,"Chinn, Jeremy",,,$5.01,2,2026 oEXT,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,13681,"Chubb, Bradley",,,$3.75,1,2025 ORFA1,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,16187,"Downs, Josh",,,$1.57,1,2023 3.03,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,14303,"Elliss, Kaden",,,$5.85,1,2025 UFA,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,13189,"Engram, Evan",,,$6.48,1,2025 UFA,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,17107,"Ferguson, Terrance",,,$1.25,3,2025 3.15,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,15499,"Gillikin, Blake",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,16235,"Hall, Derick",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,17044,"Hampton, Omarion",,,$5.92,3,2025 1.05,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,14779,"Herbert, Justin",,,$15.59,3,2023 iEXT,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,16727,"Hicks, Jaden",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,13424,"Hill, Taysom",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,17074,"Hunter, Travis",,,$9.05,3,2025 1.02,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,17592,"Igbinosun, Davison",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,17605,"Kacmarek, Will",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,17352,"Kroeger, Kai",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,17647,"Law, Kendrick",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,15140,"Lewis, Cam",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,16300,"McGuire, Isaiah",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,15368,"McPherson, Evan",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,16171,"Miller, Kendre",,,$2.10,1,2023 2.06,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,17587,"Moore, Derrick",,,$1.41,4,2026 3.05,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,17622,"Muhammad, Malik",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,16224,"Murphy, Myles",,,$3.30,2,2026 oEXT,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,16725,"Mustapha, Malik",,,$2.06,3,2025 iEXT,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,14158,"Oliver, Ed",,,$7.60,1,2023 iEXT,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,16622,"Pearsall, Ricky",,,$2.71,2,2024 1.14,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,15762,"Pickens, George",,,$36.00,3,2026 mEXT,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,17602,"Regis, Albert",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,16660,"Robinson, Darius",,,$1.56,2,2024 2.16,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,15346,"Rousseau, Gregory",,,$7.37,2,2024 iEXT,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,17031,"Sanders, Shedeur",,,$1.24,3,2025 3.16,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,17476,"Singleton, Nicholas",,,$1.14,4,2026 4.01,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,0800,"Stonehouse, Jack",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,16693,"Sweat, T'Vondre",,,$1.23,2,2024 3.19,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,15173,"Tart, Teair",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,0801,"Thorson, Brett",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,16287,"Tucker, Tre",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,16650,"Turner, Dallas",,,$2.10,2,2024 2.04,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,14925,"Uche, Josh",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,15711,"Walker III, Kenneth",,,$10.99,1,2025 iEXT,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,13113,"Watson, Deshaun",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,17164,"Williams, Nohl",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,16716,"Wilson, Payton",,,$1.29,2,2024 3.14,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,14909,"Winfield, Antoine",,,$9.11,2,2026 oEXT,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,17555,"Woods, Peter",,,$1.49,4,2026 3.02,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,16620,"Worthy, Xavier",,,$4.04,2,2024 1.08,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,15864,"Wright, Alex",,,$3.17,2,2025 iEXT,
05/13/2026 09:55 PM EDT,AFC,Baltimore Ravens,15401,"Wright, Nahshon",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,AFC,Cincinnati Bengals,16645,"All, Erick",,,$1.03,1,2024 UDFA,
05/13/2026 09:55 PM EDT,AFC,Cincinnati Bengals,16018,"Blankenship, Reed",,,$3.75,1,2026 ORFAN,
05/13/2026 09:55 PM EDT,AFC,Cincinnati Bengals,12688,"Buckner, DeForest",,,$17.56,1,2025 UFA,
05/13/2026 09:55 PM EDT,AFC,Cincinnati Bengals,14170,"Bush, Devin",,,$10.26,3,2026 oEXT,
05/13/2026 09:55 PM EDT,AFC,Cincinnati Bengals,17123,"Campbell, Jihaad",,,$2.04,3,2025 2.06,
05/13/2026 09:55 PM EDT,AFC,Cincinnati Bengals,16640,"Cowing, Jacob",,,$1.22,2,2024 4.01,
05/13/2026 09:55 PM EDT,AFC,Cincinnati Bengals,13710,"Davis, Carlton",,,$2.22,1,2024 iEXT,
05/13/2026 09:55 PM EDT,AFC,Cincinnati Bengals,15738,"Davis, Malik",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Cincinnati Bengals,17599,"Douglas, Caleb",,,$1.07,4,2026 4.10,
05/13/2026 09:55 PM EDT,AFC,Cincinnati Bengals,15813,"Enagbare, Kingsley",,,$1.10,1,2026 R/F,
