season,snapshot_time,franchise_id,franchise_name,CONF,player_id,player_name,player_team,player_pos,roster_status,roster_salary,roster_years,roster_contractInfo
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17241,"Crawshaw, Jeremy",DEN,PN,Active,0.99,2,2025 UDFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17167,"Sanker, Jonas",NOS,S,Active,0.99,2,2025 UDFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17256,"Croskey-Merritt, Jacory",WAS,RB,Active,0.99,2,2025 UDFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17186,"Moore, Malachi",NYJ,S,Active,0.99,2,2025 UDFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,16734,"Booker, Austin",CHI,DE,Active,1.1,2,2024 4.19
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,16246,"Johnson, Antonio",JAC,S,Active,2.45,2,2025 iEXT
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,16597,"Brooks, Jonathon",CAR,RB,Active,2.71,2,2024 1.14
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17113,"Williams, Mykel",SFO,DE,Active,1.64,3,2025 2.14
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,15753,"Wilson, Garrett",NYJ,WR,Active,11.55,4,2025 iEXT
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17200,"Marshall, Jason",MIA,CB,Active,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,16284,"Williams, Dorian",BUF,LB,Active,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,16767,"Davis, Tyler",LAR,DT,Active,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,14943,"Davis-Gaither, Akeem",IND,LB,Active,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,16346,"Winters, Dee",DAL,LB,Active,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,13299,"Kittle, George",SFO,TE,Active,20,1,2026 B/R
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17551,"Bailey, David",NYJ,DE,Active,3.52,4,2026 1.11
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17506,"Bell, Chris",MIA,WR,Active,1.76,4,2026 2.11
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17560,"Hill Jr., Anthony",TEN,LB,Active,1.63,4,2026 2.14
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17569,"McDonald, Kayden",HOU,DT,Active,1.28,4,2026 3.11
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17601,"Haulcy, A.J.",IND,S,Active,1.26,4,2026 3.12
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,16036,"Tonges, Jake",SFO,TE,Active,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17548,"Joly, Justin",DEN,TE,Active,1.01,4,2026 4.22
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17668,"Smack, Trey",GBP,PK,Active,1.01,4,2026 4.24
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17593,"Klein, Marlin",HOU,TE,Active,0.98,4,2026 5.11
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,15823,"Harris, Christian",ATL,LB,Active,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17628,"Daniels, Kendal",ATL,LB,Active,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,12782,"Onyemata, David",NYJ,DT,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,15850,"Pitre, Jalen",HOU,S,Active,2.7,3,2026 UFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,14590,"Al-Shaair, Azeez",HOU,LB,Active,2.61,3,2026 UFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,16227,"Harrison, Zach",ATL,DT,Active,2.9,1,2026 UFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,16663,"Eboigbe, Justin",LAC,DT,Active,3.04,2,2026 UFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,12711,"Ramsey, Jalen",PIT,CB,Active,2.6,1,2026 UFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,14957,"Robertson, Amik",WAS,CB,Active,2.2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17221,"Harris, Marcus",TEN,CB,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,11247,"Ertz, Zach",FA,TE,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17034,"Ewers, Quinn",MIA,QB,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17037,"Gabriel, Dillon",CLE,QB,Taxi,1.07,3,2025 4.19
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17531,"White, Squirrel",CHI,WR,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17545,"Endries, Jack",CIN,TE,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17605,"Kacmarek, Will",MIA,TE,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,11936,"Boswell, Chris",PIT,PK,Taxi,2.09,1,2025 UFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17697,"Benny, Rayshaun",BAL,DT,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,13332,"Jones, D.J.",DEN,DT,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,15395,"Koonce, Malcolm",LVR,DE,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,17640,"Taaffe, Michael",MIA,S,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,16304,"Ward, Jay",MIN,S,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,16757,"Vidal, Kimani",LAC,RB,Taxi,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,16731,"Hart, Cam",LAC,CB,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0004,Washington Commanders,NFC,16677,"Bullard, Javon",GBP,S,Taxi,1.3,2,2024 3.13
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,15808,"Karlaftis, George",KCC,DE,Active,3.91,4,2025 iEXT
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,16189,"Mims, Marvin",DEN,WR,Active,1.8,1,2023 2.12
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,16610,"Wright, Jaylen",MIA,RB,Active,1.73,2,2024 2.11
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,14163,"Simmons, Jeffery",TEN,DT,Active,20.43,2,2025 iEXT
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,15754,"Olave, Chris",NOS,WR,Active,7.33,5,2025 iEXT
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17104,"Loveland, Colston",CHI,TE,Active,4.32,3,2025 1.08
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17039,"Shough, Tyler",NOS,QB,Active,1.35,3,2025 3.09
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,14630,"Cole, A.J.",LVR,PN,Active,2.05,1,2025 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,12752,"Byard, Kevin",NEP,S,Active,4.18,1,2025 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,15418,"Bynum, Camryn",IND,S,Active,6.27,1,2025 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,14940,"Highsmith, Alex",PIT,DE,Active,7.01,2,2022 oEXT
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,16276,"Young, Byron",LAR,DE,Active,5.81,1,2023 3.19^
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,13697,"Edmunds, Tremaine",NYG,LB,Active,3.4,1,2023 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,16604,"Lloyd, MarShawn",GBP,RB,Active,1.42,2,2024 3.06
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,16171,"Miller, Kendre",NOS,RB,Active,2.34,1,2023 2.03
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17045,"Skattebo, Cam",NYG,RB,Active,1.86,3,2025 2.09
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17074,"Hunter, Travis",JAC,WR,Active,7.73,3,2025 1.03
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,13116,"Mahomes, Patrick",KCC,QB,Active,41.48,3,2023 oEXT
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,16194,"Rice, Rashee",KCC,WR,Active,3.7,1,2023 2.04^
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,15904,"Bland, DaRon",DAL,CB,Active,6.87,2,2026 oEXT
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,16414,"Aubrey, Brandon",DAL,PK,Active,3.15,5,2025 iEXT
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17501,"Concepcion, KC",CLE,WR,Active,5.56,4,2026 1.06
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17503,"Bernard, Germie",PIT,WR,Active,1.92,4,2026 2.08
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17505,"Sarratt, Elijah",BAL,WR,Active,1.36,4,2026 3.07
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,15394,"Adebo, Paulson",NYG,CB,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,13774,"Reed, D.J.",DET,CB,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,15499,"Gillikin, Blake",ARI,PN,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,14182,"Hooker, Amani",TEN,S,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,14251,"Cashman, Blake",MIN,LB,Active,7.5,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,15358,"Togiai, Tommy",HOU,DT,Active,7.2,3,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,12626,"Henry, Derrick",BAL,RB,Active,22.8,2,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,13710,"Davis, Carlton",NEP,CB,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,13192,"Njoku, David",LAC,TE,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,14823,"Dowdle, Rico",PIT,RB,Active,4.7,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,13223,"Humphrey, Marlon",BAL,CB,Active,4.28,2,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,14109,"McLaurin, Terry",WAS,WR,Active,22.8,2,2026 B/R
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,13742,"Hill, B.J.",CIN,DT,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,15821,"Dean, Nakobe",LVR,LB,Active,4.75,2,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,14910,"Jones, Brandon",DEN,S,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,11222,"Allen, Keenan",FA,WR,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,12263,"Waller, Darren",FA,TE,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,13888,"Gardeck, Dennis",JAC,DE,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,14168,"White, Devin",LVR,LB,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,14328,"Wingard, Andrew",ARI,S,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,15899,"Jackson, D'Marco",CHI,LB,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17353,"Walker, Jahdae",CHI,WR,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17475,"McGowan, Seth",IND,RB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17519,"Lance, Bryce",NOS,WR,Taxi,1.02,4,2026 4.20
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17184,"Lane, Jaylin",WAS,WR,Taxi,0.99,2,2025 UDFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17570,"Hunter, Lee",CAR,DT,Taxi,1.02,4,2026 4.21
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17629,"Boettcher, Bryce",IND,LB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17614,"Canady, Jadon",KCC,CB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17615,"Moore, Devin",DAL,CB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17609,"Neal, Julian",SEA,CB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,15473,"McDuffie, Isaiah",GBP,LB,Taxi,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,16296,"Miller, Ventrell",JAC,LB,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17129,"Morrison, Benjamin",TBB,CB,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,15124,"Pierre, James",MIN,CB,Taxi,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,16384,"Bagent, Tyson",CHI,QB,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,15398,"Jones, Patrick",CAR,DE,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17178,"Simon, Cody",ARI,LB,Taxi,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,12772,"Murray, Eric",JAC,S,Taxi,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,15853,"Mafe, Boye",CIN,DE,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,15252,"Mills, Davis",HOU,QB,Taxi,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,12140,"Winston, Jameis",NYG,QB,Taxi,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,13131,"Mixon, Joe",FA,RB,Taxi,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,14162,"Wilkins, Christian",FA,DT,Taxi,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,13702,"Jewell, Josey",FA,LB,Taxi,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,14210,"Pratt, Germaine",FA,LB,Taxi,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17055,"James, Jordan",SFO,RB,Taxi,1.14,3,2025 4.05
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,16927,"Redmond, Jalen",MIN,DT,Taxi,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17573,"Johnson, Chris",MIA,CB,Taxi,1.12,4,2026 4.04
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17153,"Mukuba, Andrew",PHI,S,Taxi,1.11,3,2025 4.09
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,17086,"Royals, Jalen",KCC,WR,Taxi,1.24,3,2025 3.16
2026,2026-07-13T19:54:36Z,0005,Chicago Bears,NFC,16716,"Wilson, Payton",PIT,LB,Taxi,1.24,2,2024 3.18
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,14783,"Hurts, Jalen",PHI,QB,Active,25.87,4,2024 iEXT
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,15282,"Smith, DeVonta",PHI,WR,Active,20.53,3,2024 iEXT
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,15715,"Cook, James",BUF,RB,Active,13.73,1,2025 iEXT
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,15846,"Walker, Quay",LVR,LB,Active,5.7,2,2025 iEXT
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,16330,"Baringer, Bryce",NEP,PN,Active,1.14,1,2023 5.18
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,15761,"Shakir, Khalil",BUF,WR,Active,7.98,3,2025 iEXT
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,15452,"Hufanga, Talanoa",DEN,S,Active,5.92,1,2024 SRFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17071,"McMillan, Tetairoa",CAR,WR,Active,6.72,3,2025 1.04
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17134,"Williams, Kyle",NEP,WR,Active,1.97,3,2025 2.07
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17107,"Ferguson, Terrance",LAR,TE,Active,1.76,3,2025 2.11
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17146,"Williams, Tyleik",DET,DT,Active,1.09,3,2025 4.14
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,16654,"Elliss, Jonah",DEN,DE,Active,1.1,2,2024 4.23
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,15864,"Wright, Alex",CLE,DE,Active,3.95,2,2025 iEXT
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,15390,"McNeill, Alim",DET,DT,Active,2.06,2,2024 iEXT
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,16281,"Brown, Ji'Ayir",SFO,S,Active,1.17,1,2023 5.10
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,16283,"Overshown, DeMarvion",DAL,LB,Active,5.17,1,2024 iEXT
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17036,"Howard, Will",PIT,QB,Active,1.06,3,2025 5.04
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,14225,"Crosby, Maxx",LVR,DE,Active,26.66,3,2024 iEXT
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,15388,"Ossai, Joseph",NYJ,DE,Active,3.67,2,2026 ORFA3
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,16193,"Boutte, Kayshon",NEP,WR,Active,5.78,3,2026 SRFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,16282,"Turner, Kobie",LAR,DT,Active,11,3,2026 SRFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17220,"Borregales, Andres",NEP,PK,Active,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17157,"TeSlaa, Isaac",DET,WR,Active,1.33,3,2025 3.10
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,14840,"Aiyuk, Brandon",SFO,WR,Active,7.2,3,2026 B/R
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17550,"Bain Jr., Rueben",TBB,DE,Active,3.8,4,2026 1.10
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17463,"Simpson, Ty",LAR,QB,Active,2.91,4,2026 1.14
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17477,"Coleman, Jonah",DEN,RB,Active,1.81,4,2026 2.10
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17555,"Woods, Peter",KCC,DT,Active,1.3,4,2026 3.10
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17529,"Thompson, Brenen",LAC,WR,Active,1.07,4,2026 4.10
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17627,"Hibner, Matthew",BAL,TE,Active,0.98,4,2026 5.12
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,13268,"Anzalone, Alex",TBB,LB,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,14871,"Parkinson, Colby",LAR,TE,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,7836,"Rodgers, Aaron",PIT,QB,Active,8.7,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,14322,"Edwards, T.J.",CHI,LB,Active,2.7,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,14893,"Baun, Zack",PHI,LB,Active,6,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,14927,"Chinn, Jeremy",LVR,S,Active,2.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,13164,"Kupp, Cooper",SEA,WR,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,15361,"Horn, Jaycee",CAR,CB,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,15362,"Surtain II, Patrick",DEN,CB,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,13319,"Jones, Aaron",MIN,RB,Active,3.3,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,15261,"Hubbard, Chuba",CAR,RB,Active,6.2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,14224,"Gardner-Johnson, Chauncey",BUF,S,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,11757,"Donald, Aaron",FA,DT,Active,3,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,16594,"Benson, Trey",ARI,RB,Active,2.46,2,2024 1.16
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,14921,"Dugger, Kyle",CIN,S,Active,5.72,1,2023 SRFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,15702,"McKee, Tanner",PHI,QB,Taxi,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17064,"Hunter, Jarquez",LAR,RB,Taxi,1.06,3,2025 5.02
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17620,"Wetjen, Kaden",PIT,WR,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,14244,"Gay, Matt",LVR,PK,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,16896,"Shrader, Spencer",IND,PK,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,14930,"Hamilton, Davon",JAC,DT,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,13683,"Hand, Da'Shawn",ATL,DT,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,15461,"Lopez, Roy",ARI,DT,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,15382,"Onwuzurike, Levi",DET,DT,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,15376,"Turner, Payton",DET,DE,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17662,"Kelly, Jack",NYG,LB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17559,"Lawson, Deontae",PHI,LB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17523,"Caldwell, Jeff",KCC,WR,Taxi,0.98,4,2026 5.16
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17152,"Norman-Lott, Omarr",KCC,DT,Taxi,0.99,2,2025 UDFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17201,"James, Shemar",DAL,LB,Taxi,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,15849,"McCreary, Roger",DET,CB,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17207,"Sigle, Marques",SFO,S,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,14095,"Johnson, Ty",BUF,RB,Taxi,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,16649,"Johnson, Theo",NYG,TE,Taxi,1.29,2,2024 3.14
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,10313,"Dalton, Andy",PHI,QB,Taxi,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,15894,"Woolen, Tariq",PHI,CB,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,17608,"Thomas, Jakobe",MIN,S,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,15914,"Rodriguez, Malcolm",DET,LB,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,13146,"Conner, James",ARI,RB,Taxi,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,14122,"Slayton, Darius",NYG,WR,Taxi,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,12678,"Higbee, Tyler",LAR,TE,Taxi,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,13322,"Clark, Chuck",DET,S,Taxi,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,16457,"Izien, Christian",DET,S,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0006,Detroit Lions,NFC,13707,"Ward, Denzel",CLE,CB,Taxi,1.1,1,2026 R/F
